Source,Target,Weight
218,11826,1
218,12111,4
218,12270,3
218,12309,4
219,1641,1
219,5583,1
219,7537,1
219,10178,1
219,11735,1
220,303,2
220,2317,2
220,4889,2
220,9018,2
220,10634,2
221,2471,1
221,6352,1
221,6470,1
221,8962,1
222,4053,3
222,5723,1
223,1594,1
223,1674,2
223,4926,1
223,8636,2
223,11837,1
223,12123,2
224,6298,1
225,1651,2
225,2818,2
225,11242,2
225,11287,2
226,1191,1
226,2262,1
226,7956,1
226,10435,1
227,3128,7
227,3459,1
227,4362,12
227,4885,1
227,5165,1
227,5166,1
227,5570,2
227,7786,1
227,8066,1
227,8447,1
227,9934,1
227,10892,1
228,4649,1
228,8926,1
228,10079,1
228,11242,1
229,744,2
229,2989,1
229,3070,1
229,3320,2
229,3413,1
229,5244,3
229,5626,1
229,5709,7
229,5723,1
229,5761,3
229,6080,6
229,6992,1
229,7187,1
229,7685,2
229,7922,1
229,8514,14
229,8741,1
229,11052,1
229,11325,1
229,11739,1
229,11826,21
229,11845,1
229,11989,4
229,12193,1
230,759,12
230,1394,12
230,1669,12
230,2060,12
230,2658,12
230,2924,12
230,3526,12
230,4595,12
230,5561,12
230,5563,12
230,6111,12
230,6729,12
230,7370,4
230,8373,12
230,8460,12
230,9321,12
230,11002,3
231,3912,2
231,11570,2
232,3908,2
232,9683,2
233,615,1
233,2135,1
233,3540,1
233,9719,1
233,12177,1
234,374,19
234,825,2
234,886,1
234,928,3
234,941,101
234,1046,1
234,1077,2
234,1376,5
234,1490,1
234,1660,1
234,1732,26
234,1740,2
234,2021,3
234,2053,4
234,2129,4
234,2182,1
234,2217,12
234,2331,2
234,2396,27
234,2465,1
234,2858,92
234,2920,1
234,2936,1
234,3087,15
234,3122,2
234,3254,12
234,3341,92
234,3444,92
234,3780,2
234,4113,23
234,4219,2
234,4240,2
234,4249,100
234,4414,5
234,4547,3
234,4560,31
234,4649,92
234,4695,1
234,5048,2
234,5364,3
234,5496,3
234,5509,3
234,5568,1
234,5671,6
234,6190,37
234,6308,2
234,6366,2
234,6533,2
234,7082,3
234,7160,1
234,7275,21
234,7513,10
234,7807,2
234,7846,3
234,7847,27
234,7914,1
234,8610,9
234,8853,4
234,8926,92
234,8931,1
234,8967,4
234,9552,7
234,9586,1
234,9980,1
234,10141,3
234,10307,1
234,10401,1
234,10406,18
234,10575,3
234,10887,2
234,11355,14
234,12123,3
234,12128,1
234,12151,1
235,932,1
236,3424,1
236,8031,1
236,8113,2
236,8226,1
236,11210,1
237,478,2
237,1412,8
237,2806,1
237,4201,27
237,4852,11
237,10211,26
237,10481,22
238,1510,2
238,4371,2
239,689,3
240,2021,3
240,2396,3
240,2705,1
240,3153,1
240,3640,3
240,4249,3
240,4697,1
240,5120,2
240,7993,2
240,8636,1
240,9025,1
240,9403,2
240,9552,3
240,10575,2
240,10583,2
240,12123,14
240,12128,1
243,264,1
243,1488,1
243,2732,4
243,2832,1
243,2840,1
243,3682,1
243,3797,1
243,4406,2
243,5354,1
243,5355,2
243,7507,3
243,7571,2
243,8531,1
243,8595,1
243,10039,2
243,10505,1
243,10919,1
243,10990,1
244,307,2
244,873,32
244,957,33
244,1118,1
244,1579,36
244,2600,1
244,3077,1
244,3325,1
244,3468,1
244,3642,1
244,3771,1
244,4520,2
244,4662,3
244,4959,1
244,5022,1
244,5535,2
244,5904,15
244,5985,1
244,6717,1
244,7032,1
244,7182,1
244,8532,1
244,9222,1
244,10999,4
244,11167,1
244,11526,1
244,11553,1
244,11836,1
244,11969,21
244,12027,3
244,12149,19
244,12207,1
244,12303,1
245,4546,1
245,9261,1
246,882,2
246,6204,2
246,8822,2
247,3424,1
247,5651,1
247,7359,1
248,6190,2
248,7847,2
249,10232,1
250,5473,1
250,5474,1
250,9169,1
251,9631,1
252,1542,1
252,4369,1
252,4370,1
252,5405,10
252,5406,1
252,6608,1
252,6696,1
252,8171,2
252,8609,32
252,9311,1
252,9519,4
252,10237,2
252,10826,23
252,11933,5
252,12012,2
252,12219,7
253,256,24
253,328,1
253,488,1
253,495,1
253,623,18
253,693,1
253,1108,3
253,1602,1
253,1605,2
253,1691,1
253,1695,1
253,2000,1
253,2245,1
253,2515,1
253,2527,1
253,2714,7
253,2793,1
253,2812,1
253,2856,5
253,2872,1
253,3016,12
253,3039,1
253,3142,4
253,3169,5
253,3201,2
253,3203,4
253,3206,4
253,3209,3
253,3525,3
253,3683,3
253,3908,7
253,3973,4
253,4014,2
253,4095,1
253,4172,3
253,4223,6
253,4603,2
253,4642,1
253,4735,1
253,4770,2
253,4850,5
253,4884,1
253,4945,1
253,5011,28
253,5408,1
253,5444,4
253,5670,62
253,5673,2
253,5676,1
253,5677,1
253,5908,1
253,5909,3
253,5945,17
253,6016,3
253,6020,1
253,6372,2
253,6462,1
253,6498,1
253,6511,59
253,6606,2
253,6872,6
253,7033,1
253,7468,2
253,7704,19
253,7737,4
253,7857,10
253,7917,3
253,8248,1
253,8277,4
253,8418,3
253,8644,3
253,8675,3
253,9011,1
253,9297,3
253,9443,1
253,9507,1
253,9674,2
253,9714,57
253,9779,4
253,9889,47
253,9936,1
253,10100,1
253,10115,43
253,10213,9
253,10225,1
253,10341,4
253,10376,3
253,10434,2
253,10594,2
253,10649,5
253,10930,1
253,11015,1
253,11401,1
253,11832,1
253,11886,1
253,11891,1
253,11993,6
253,12119,2
253,12221,1
253,12231,2
253,12243,1
255,10826,3
256,3016,2
256,4850,1
256,5670,8
256,9889,8
256,10115,4
256,10213,2
256,10649,4
257,552,10
257,1087,1
257,1170,11
257,1502,15
257,2754,2
257,3125,1
257,3780,1
257,4594,2
257,6036,5
257,6064,6
257,6584,18
257,6713,1
257,7806,1
257,7807,2
257,7927,3
257,8076,4
257,8178,15
257,8705,1
257,8815,4
257,9349,2
257,9362,9
257,10401,2
258,350,2
258,7078,1
259,3533,1
259,4864,5
259,5489,1
259,6634,2
259,6656,1
259,6800,2
259,7105,1
259,7989,1
259,8034,2
259,9086,2
260,1392,2
260,2107,1
260,2250,1
260,2713,1
260,2964,6
260,3203,1
260,3307,23
260,3331,1
260,3364,5
260,3367,1
260,3411,1
260,3412,1
260,3667,1
260,3810,1
260,4076,5
260,4241,1
260,4282,1
260,4435,1
260,4469,1
260,4494,55
260,4775,1
260,4845,9
260,4864,76
260,4885,1
260,5570,1
260,5643,1
260,6005,1
260,6077,4
260,6193,2
260,6604,1
260,6634,11
260,6873,1
260,6944,1
260,7033,1
260,7069,1
260,7120,1
260,7268,1
260,7350,1
260,7643,4
260,8167,1
260,8240,1
260,8563,2
260,8799,12
260,8867,8
260,9100,1
260,9124,1
260,9275,1
260,9507,1
260,9779,1
260,9936,1
260,10121,2
260,10365,2
260,10608,1
260,10742,1
260,10892,27
260,10934,8
260,11128,14
260,11403,10
260,11524,1
260,11587,1
260,11649,3
260,11860,10
260,11870,6
262,1176,1
262,1570,1
262,4901,1
262,7143,1
262,7782,1
262,7900,1
263,1115,1
263,5485,3
263,6162,1
263,6984,3
263,9001,1
264,476,1
264,536,1
264,826,1
264,1001,13
264,1264,1
264,1319,1
264,1339,1
264,1525,1
264,2832,17
264,3467,1
264,4915,1
264,5067,1
264,5068,1
264,5158,1
264,5264,15
264,5772,12
264,5912,1
264,6029,9
264,6038,3
264,6214,1
264,7088,2
264,9427,6
264,9657,1
264,10357,3
264,10420,5
264,10422,1
264,10990,2
265,7334,1
266,296,2
266,2106,1
266,2185,8
266,2248,16
266,3934,2
266,4384,3
266,6405,1
266,6570,1
266,11662,1
267,1385,2
268,915,1
268,7544,1
269,4828,4
269,6522,4
269,11839,4
270,6184,1
271,559,1
271,2968,2
271,5623,2
271,7575,1
271,9377,2
272,5549,1
272,6405,3
272,6648,2
272,11559,1
273,1867,2
273,9507,2
274,398,1
274,1923,1
274,2568,1
274,3570,5
274,3725,1
274,6034,1
274,6036,1
274,6064,1
274,7228,1
274,7678,1
274,8714,1
274,9076,2
274,9511,1
274,11155,1
274,11754,1
275,784,3
275,1351,1
275,1498,15
275,1526,1
275,1734,1
275,1935,1
275,2793,1
275,5861,1
275,6858,10
275,7115,2
275,8082,1
275,8169,2
275,8353,1
275,9741,2
275,10005,2
275,11148,1
275,11709,4
276,319,11
276,422,4
276,1026,10
276,1162,1
276,1617,1
276,1776,2
276,2128,3
276,2961,4
276,3424,12
276,4076,1
276,4274,1
276,4468,3
276,4775,4
276,6288,1
276,6777,1
276,7517,1
276,7826,2
276,7959,4
276,8822,1
276,9449,2
276,10639,2
276,10894,1
276,10901,1
276,11484,10
276,11874,4
277,9507,1
277,12079,1
278,4027,1
278,4762,1
278,6452,3
278,6916,3
279,3294,1
280,5971,4
280,10009,1
281,9140,1
281,10113,1
282,5423,1
282,8310,1
282,11395,1
283,2766,1
283,3355,1
283,4662,1
283,9890,1
283,10513,1
283,11035,1
284,7646,1
284,8690,1
284,9051,1
285,488,1
285,1648,1
285,9954,1
285,10237,1
285,11919,1
286,1749,3
286,1996,2
286,3691,3
286,3840,3
286,3973,15
286,6224,10
286,6572,25
286,7089,1
286,8843,12
286,9811,1
286,10430,2
286,11013,17
286,11430,16
286,12093,15
286,12238,21
287,2459,3
287,5401,1
287,6036,2
287,7807,12
287,9178,11
287,9617,1
287,9859,1
287,10401,3
287,10517,1
289,4435,2
289,6867,1
289,8432,2
289,9706,1
290,324,1
290,434,1
290,3958,3
291,8113,1
293,2088,1
293,5440,1
293,8180,1
293,10874,1
294,5830,3
295,558,2
295,560,1
295,1688,2
295,2112,1
295,5706,1
296,2185,2
296,2248,2
296,2727,4
296,3111,2
296,4384,4
296,5538,4
296,10053,3
296,10076,3
296,11517,4
297,3418,3
297,3689,1
300,456,3
300,532,1
300,1334,1
300,1605,1
300,2165,1
300,2856,1
300,3206,1
300,3412,3
300,3585,1
300,3644,1
300,4746,1
300,4884,1
300,4945,1
300,5325,1
300,5444,1
300,5588,1
300,6044,1
300,6394,1
300,6570,2
300,7000,1
300,8353,1
300,10341,1
300,10430,1
301,676,2
301,1667,1
301,4900,2
301,8935,2
302,3808,12
302,11710,7
303,682,3
303,2317,2
303,2939,1
303,3341,1
303,3917,1
303,4345,4
303,4889,2
303,5295,1
303,5773,4
303,6603,1
303,7045,5
303,8464,1
303,8586,1
303,9018,7
303,9757,3
303,10542,1
303,10634,5
303,10639,1
303,12080,1
306,307,2
306,1607,4
306,1894,1
306,3084,2
306,3552,5
306,3749,1
306,6977,1
306,7530,1
306,8864,2
306,9344,1
306,11557,1
307,413,5
307,569,3
307,594,2
307,649,2
307,873,3
307,888,2
307,957,6
307,1051,2
307,1493,14
307,1591,37
307,1607,2
307,1624,80
307,1882,1
307,1982,1
307,2189,1
307,2600,10
307,2923,2
307,3013,1
307,3084,2
307,3325,11
307,3454,1
307,3552,2
307,3749,1
307,3771,11
307,3784,5
307,3943,4
307,3978,1
307,4288,2
307,4289,2
307,4922,9
307,5022,3
307,5126,2
307,5137,1
307,5155,18
307,5181,3
307,5438,1
307,5479,4
307,5667,1
307,5776,9
307,5904,5
307,6046,4
307,6098,1
307,6717,1
307,6812,2
307,6884,13
307,7085,3
307,7182,23
307,7268,3
307,7298,1
307,7311,2
307,7511,17
307,7569,1
307,7651,1
307,7832,4
307,8269,7
307,8326,2
307,8338,2
307,8626,6
307,8782,2
307,8864,2
307,9032,1
307,9109,13
307,9134,1
307,9215,2
307,9344,1
307,9732,1
307,9866,1
307,10120,2
307,10237,1
307,10305,1
307,10771,1
307,11032,1
307,11166,1
307,11553,9
307,11648,1
307,11738,4
307,11836,25
307,11969,199
307,12007,2
307,12177,1
307,12186,1
307,12303,1
308,2119,1
308,2810,1
308,3816,1
308,4014,1
308,4357,1
308,5003,3
308,7833,1
308,8736,1
308,9087,2
308,9311,1
308,10040,1
308,11796,2
308,12309,1
309,1716,8
309,3077,24
309,6884,5
309,9109,1
309,10251,2
309,11315,6
309,11457,5
310,6571,4
310,11126,4
311,9656,2
312,874,1
312,2402,1
312,3856,1
312,5366,1
312,5626,1
312,6713,2
312,8727,2
312,8735,1
313,11744,1
314,360,1
314,742,1
314,1454,1
314,7982,1
315,3839,1
315,6351,1
315,10713,2
316,11676,2
317,6477,1
317,9063,1
317,9678,1
318,4307,1
318,10237,1
318,12073,1
319,422,62
319,1162,2
319,1271,1
319,1470,5
319,1617,1
319,1776,19
319,1806,2
319,1846,8
319,1938,9
319,2027,2
319,2128,34
319,2227,1
319,2524,6
319,2976,12
319,3196,2
319,3643,1
319,4015,2
319,4019,2
319,4081,6
319,4124,1
319,4274,1
319,4468,1
319,4651,2
319,4975,3
319,5223,12
319,5701,1
319,6288,3
319,6777,35
319,6946,4
319,7093,1
319,7129,1
319,7320,3
319,7471,1
319,7784,1
319,7826,8
319,7959,68
319,8099,5
319,8137,1
319,8340,1
319,8606,1
319,9449,17
319,9559,2
319,10901,17
319,11874,26
320,1610,2
320,3966,2
320,3967,2
320,4474,12
320,4482,3
320,4485,5
320,5028,5
320,5406,2
320,9704,2
321,738,1
321,1525,2
321,1659,1
321,3152,2
321,3247,1
321,3287,2
321,4985,1
321,5914,2
321,5915,1
321,6588,2
321,6773,1
321,7217,2
321,8453,1
321,9787,4
321,11443,2
322,6700,1
324,535,18
324,592,5
324,781,2
324,2035,1
324,4328,3
324,4924,1
324,5745,1
324,6000,1
324,6832,10
324,7821,1
324,7857,1
324,8552,1
324,9565,1
324,10868,2
324,10905,1
325,5212,1
325,5213,1
325,7133,1
325,9127,1
327,410,33
327,655,16
327,2273,1
327,3962,1
327,4250,8
327,4269,2
327,4615,19
327,6205,1
327,6314,1
327,6702,1
327,6784,3
327,6789,2
327,7444,1
327,7850,18
327,7980,1
327,8126,4
327,9285,2
327,9956,11
327,11250,3
327,11316,1
327,11530,2
327,11768,8
327,11770,5
327,11771,1
328,1108,1
328,1605,1
328,2856,1
328,3203,1
328,3206,1
328,3209,1
328,3683,1
328,3973,1
328,4172,1
328,4770,1
328,5444,1
328,5909,1
328,6016,1
328,6372,1
328,6511,1
328,6606,1
328,7637,7
328,7737,1
328,7917,1
328,8619,1
328,8644,1
328,8675,1
328,9133,2
328,9674,1
328,9714,1
328,9779,1
328,10341,1
328,10376,1
328,11291,1
328,12119,1
329,1662,11
329,2350,2
329,4308,4
329,4956,4
329,5253,11
329,7033,9
329,7873,3
329,8280,4
329,9275,3
329,9625,7
329,11471,10
330,10998,2
331,1529,3
331,4519,1
331,4613,1
331,5807,1
331,6150,1
331,7989,2
331,8034,2
331,8111,1
331,11023,1
331,11334,1
333,4546,1
333,4775,1
333,5458,1
333,9126,1
334,7277,1
334,8012,1
335,570,15
335,797,5
335,1191,14
335,1929,12
335,2022,12
335,2262,14
335,3250,7
335,3266,3
335,4275,1
335,4846,2
335,5701,5
335,7021,5
335,7956,10
335,8143,2
335,9254,2
335,9342,6
335,9422,2
335,10202,4
335,10792,2
335,11235,3
335,11536,1
335,12129,3
336,882,1
336,2500,3
336,3390,2
336,3424,1
336,3986,1
336,4846,2
336,5153,3
336,6114,2
336,6189,4
336,6386,3
336,6881,3
336,7517,1
336,8464,1
336,9105,1
336,9610,1
336,10532,2
336,10639,1
336,11347,2
336,11630,4
336,11726,1
336,11847,1
337,7778,1
338,2356,1
338,3390,1
338,11957,1
339,657,1
340,2127,13
340,2379,11
340,6306,1
341,1085,14
341,3135,5
342,1367,1
342,1393,1
342,2763,1
342,2883,1
342,4264,1
342,5631,1
342,5757,1
342,9580,2
343,388,2
343,2250,2
343,8446,2
344,6167,1
345,346,14
345,373,1
345,432,5
345,842,3
345,1351,1
345,1734,1
345,2793,14
345,3154,1
345,3186,3
345,4175,1
345,4611,2
345,4959,1
345,5033,1
345,5493,1
345,5588,1
345,5756,1
345,5859,1
345,6016,2
345,6044,1
345,6381,1
345,6402,2
345,6606,3
345,7737,6
345,7789,1
345,8017,2
345,8082,6
345,8333,2
345,8350,4
345,9540,2
345,9775,1
345,9838,1
345,9897,9
345,9936,6
345,11148,2
345,11224,1
345,11832,1
345,11891,2
346,432,4
346,842,3
346,1351,1
346,1734,1
346,2793,12
346,3154,1
346,4959,1
346,5033,1
346,5493,1
346,5756,1
346,6016,1
346,6381,1
346,6606,3
346,7737,5
346,8082,4
346,8333,1
346,8350,4
346,9540,2
346,9838,1
346,11148,2
346,11224,1
346,11832,1
346,11891,2
347,3997,2
347,4764,2
347,5556,2
347,7965,2
348,3180,16
348,9986,1
348,11058,15
349,1009,20
349,1106,2
349,1586,2
349,2156,2
349,4320,12
349,4703,16
349,6152,32
349,6269,4
349,6284,2
349,10743,1
349,11067,16
349,12134,4
350,766,1
350,1687,5
350,4966,21
350,7078,3
350,7883,2
350,8113,3
350,10569,10
350,11337,4
352,402,1
352,1840,1
352,2668,2
352,3686,2
352,3803,1
352,5212,6
352,5213,6
352,6662,1
352,6790,2
352,6855,3
352,8706,2
352,9127,6
353,460,24
353,558,13
353,559,10
353,733,2
353,866,2
353,1035,3
353,1603,20
353,1698,3
353,1799,2
353,1851,1
353,2032,1
353,2090,12
353,2291,1
353,2504,2
353,2634,1
353,3234,3
353,3321,1
353,3411,1
353,3433,69
353,3918,2
353,4277,2
353,4435,6
353,4615,3
353,5124,4
353,5382,4
353,6115,2
353,6280,2
353,6378,1
353,6541,4
353,6616,3
353,6693,6
353,6916,4
353,7615,2
353,7938,1
353,7990,1
353,8551,6
353,8837,2
353,8926,1
353,9353,3
353,9916,15
353,9917,5
353,9974,1
353,10042,19
353,10560,1
353,10736,6
353,10942,55
353,10967,41
353,11242,1
353,11251,4
353,11554,3
353,11595,1
353,11679,4
353,11827,10
353,12047,2
353,12081,4
353,12122,2
354,1651,2
354,4649,2
354,11242,2
355,5971,1
355,7171,4
355,7526,1
355,8417,1
355,10860,1
356,660,1
356,1770,1
356,4342,1
357,4882,1
357,5548,2
357,12137,1
358,517,2
358,6269,1
358,8541,1
359,9060,5
359,11016,5
360,742,1
360,1454,1
360,7982,1
361,1545,1
361,1987,1
361,3863,2
361,4795,4
361,5396,1
361,6178,1
361,8100,1
362,8133,1
363,504,1
363,1203,2
363,8630,1
363,11285,5
365,2372,2
365,8704,1
366,1776,1
366,9449,1
367,1857,1
367,3015,1
368,2802,1
369,952,1
369,1654,5
369,2245,1
369,5742,10
369,6656,9
369,9958,1
369,10424,1
369,11382,1
370,4034,2
370,5248,1
370,5487,2
371,5956,1
371,8113,1
373,432,5
373,1800,10
373,2188,1
373,2537,1
373,2565,2
373,2793,8
373,3393,3
373,3749,3
373,3779,3
373,4162,1
373,4191,1
373,4966,2
373,4983,1
373,5033,4
373,5056,1
373,5393,1
373,5716,1
373,5859,15
373,6402,24
373,6461,1
373,6462,9
373,6759,5
373,6931,3
373,8978,1
373,9537,7
373,9540,12
373,9707,1
373,9838,5
373,9936,8
373,10082,3
373,11148,8
373,11221,2
374,928,2
374,941,41
374,1376,11
374,1660,1
374,2053,4
374,2182,1
374,2217,1
374,2396,4
374,3087,29
374,3254,25
374,3464,1
374,4113,36
374,4414,12
374,4547,2
374,5496,2
374,6190,36
374,6533,14
374,7082,2
374,7275,34
374,7847,8
374,7914,1
374,8967,2
374,10141,4
374,10406,1
374,10575,2
374,11355,13
374,12123,2
375,510,1
375,5344,2
375,6230,3
375,8570,3
375,9324,18
376,4699,1
378,928,8
378,1086,1
378,1204,19
378,1372,1
378,1996,4
378,2222,2
378,2288,1
378,2503,17
378,2843,4
378,3475,8
378,3632,9
378,3647,2
378,3745,1
378,3973,2
378,4986,1
378,5210,4
378,5254,4
378,6380,1
378,6393,1
378,6837,2
378,7087,31
378,7916,9
378,8546,2
378,8819,8
378,8843,23
378,8883,1
378,8992,1
378,9038,9
378,9107,2
378,9216,6
378,9391,2
378,9609,1
378,9858,3
378,10120,1
378,10256,1
378,11013,1
378,11430,2
378,11794,1
378,12093,4
378,12154,28
378,12307,3
379,614,5
379,860,16
379,1223,21
379,1228,12
379,2273,7
379,2838,1
379,3222,3
379,3962,43
379,4230,3
379,5157,1
379,6205,2
379,6784,1
379,7091,1
379,8100,24
379,8485,1
379,8869,20
379,9672,9
379,10393,5
379,11316,1
379,11990,3
380,7471,1
381,2793,1
381,5033,8
381,8643,9
382,677,1
382,2259,6
382,2581,4
382,2732,1
382,3011,2
382,3287,2
382,4417,10
382,4985,2
382,5325,2
382,6060,2
382,6226,1
382,6948,2
382,7509,24
382,7552,2
382,8330,2
382,8915,1
382,11442,1
382,11491,14
383,603,1
383,658,25
383,689,12
383,983,10
383,1090,4
383,1377,28
383,1738,1
383,1755,1
383,2119,1
383,2191,18
383,2243,1
383,2598,1
383,2741,6
383,2766,8
383,2888,9
383,3078,3
383,3330,1
383,3501,124
383,3715,58
383,3761,17
383,3922,1
383,4363,1
383,4580,5
383,4780,1
383,4865,28
383,4958,24
383,5183,109
383,5186,3
383,5349,11
383,5583,1
383,5602,3
383,5631,2
383,5742,26
383,5790,32
383,5997,2
383,6084,2
383,6245,1
383,6292,3
383,6388,1
383,6590,1
383,6656,30
383,6778,6
383,6903,1
383,7148,95
383,7537,1
383,7995,5
383,8337,48
383,8361,2
383,8691,1
383,8723,64
383,8736,9
383,8757,4
383,9580,7
383,9647,2
383,9743,2
383,9767,1
383,9994,11
383,10127,4
383,10311,1
383,10827,1
383,10840,2
383,11190,48
383,11548,2
383,11569,11
383,11786,1
383,11796,1
383,11970,5
383,12135,17
383,12209,10
384,2766,1
384,2849,1
385,1748,26
385,2261,27
385,2272,27
385,3262,26
385,3381,27
385,5098,27
385,5212,11
385,5213,11
385,6075,26
385,6145,26
385,6846,27
385,7314,30
385,8586,27
385,9003,27
385,10232,27
385,10542,27
386,1343,2
386,1961,1
386,9076,2
387,2573,1
388,1552,2
388,2250,10
388,2897,3
388,3929,1
388,4955,2
388,6425,1
388,8240,4
388,8446,4
388,10527,22
388,10547,1
388,10770,2
388,11118,3
389,1071,3
389,1339,6
389,1720,3
389,4915,1
389,6038,1
390,1267,1
390,1515,2
390,2646,2
390,6884,2
390,9109,1
391,934,1
391,2146,1
391,4515,2
391,4762,8
391,9203,7
391,11595,4
392,394,1
392,530,1
392,1540,16
392,1923,5
392,2568,3
392,2655,1
392,3123,1
392,5572,1
392,6302,1
392,7465,1
392,7678,1
392,7916,1
392,7940,3
392,8714,1
392,9162,1
392,10055,2
392,10155,1
392,11628,1
392,11641,1
394,1923,3
395,1077,2
395,10787,3
396,2283,1
396,11198,1
398,1923,1
398,2568,1
398,3570,1
398,3725,1
398,6034,5
398,6036,1
398,6064,1
398,7228,1
398,7678,1
398,8714,4
398,9511,1
398,11754,1
399,441,1
399,947,1
399,1608,1
399,1966,1
399,2868,1
399,3233,3
399,3235,2
399,3255,2
399,4536,7
399,5323,7
399,5405,2
399,6716,3
399,6817,58
399,7891,2
399,8609,2
399,10237,16
399,10469,2
399,10847,3
399,11169,1
399,11480,2
399,11884,1
399,11909,15
399,11933,2
399,12073,3
400,4882,1
401,1039,2
401,2207,2
401,5583,2
401,7537,2
402,991,1
402,992,1
402,1085,25
402,1748,29
402,1840,72
402,2261,36
402,2272,36
402,2455,8
402,2668,21
402,3024,11
402,3381,39
402,4085,11
402,4266,11
402,4359,5
402,4477,1
402,4660,1
402,4661,1
402,5153,4
402,5212,117
402,5213,117
402,6114,11
402,6145,2
402,6662,57
402,6838,25
402,6846,36
402,7314,36
402,7564,11
402,8586,12
402,8708,2
402,8723,2
402,9127,18
402,9155,1
402,10232,36
402,10378,11
402,10542,36
402,11433,1
402,12195,10
402,12220,2
403,2396,4
403,5833,3
404,1234,9
404,1576,7
404,1974,12
404,2069,14
404,2554,7
404,3052,8
404,3082,1
404,6824,11
404,7919,9
404,8130,28
404,9342,13
404,9433,11
404,9439,1
404,9760,3
404,9764,3
404,9842,9
404,9989,12
404,10308,2
407,429,1
407,593,2
407,4112,1
407,5147,2
407,5745,3
407,6832,2
407,8552,2
407,9729,2
407,11400,2
408,2164,1
408,5423,3
409,1343,1
409,5743,1
409,7893,1
409,10659,1
410,574,3
410,655,21
410,677,1
