Id,Label,Art_num
10335,Sara Szczepankowska,1
10336,Aleksandra Szczepańska,1
10337,Daria Szczepańska,1
10338,Małgorzata Szczepańska,4
10339,Jadwiga Szczepańska-Plewa,99
10340,Adam Szczepański,8
10341,Andrzej Szczepański,111
10342,Cezary Szczepański,1
10343,Paweł Szczepański,1
10344,Dariusz Szczepara,2
10345,Katarzyna Szczepek-Wcisło,7
10346,Paweł Szczepka,1
10347,Tomasz Szczepkowicz,1
10348,Angelika Szczerba,1
10349,Błażej Szczerba,2
10350,Jacek Szczerba,357
10351,Marek Szczerba,90
10352,Piotr Szczerba,1
10353,Wojciech Szczerba,21
10354,Anna Szczerbińska,1
10355,Marek Szczerbiński,38
10356,Magdalena Szczerbowska-Boruchowska,142
10357,Zbigniew Szczerbowski,89
10358,Patrycja Szczesiul,2
10359,Ireneusz Szcześniak,4
10360,Andrzej Szczęsny,89
10361,Krzysztof Szczęsny,1
10362,Marek Szczęsny,4
10363,Paweł Szczęsny,1
10364,Agnieszka Szczotka,2
10365,Krzysztof Szczotka,34
10366,Monika Szczuka,5
10367,Agnieszka Szczurek,1
10368,Bogdan Szczurek,1
10369,Kornelia Szczurek,2
10370,Marta Szczurek,3
10371,Stanisław Szczurek,16
10372,Anna Szczurkowska,13
10373,Marcin Szczurkowski,20
10374,Jakub Szczurowski,0
10375,Tadeusz Szczutko,45
10376,Monika Szczygieł,15
10377,Przemysław Szczygieł,3
10378,Robert Szczygieł,252
10379,Anna Szczygielska,39
10380,Maciej Szczygielski,9
10381,Łukasz Szczygłowski,1
10382,Przemysław Szczygłowski,24
10383,Michał M. Szczypiński,1
10384,Anna Szczypka,1
10385,Wojciech Szczypka,20
10386,Artur Szczypta,1
10387,Robert Szczyrbak,1
10388,Michał Szczytowski,10
10389,Barbara Szecówka-Wiśniewska,26
10390,Marcin Szejki,1
10391,Filip Szejwałło,1
10392,Rafał Szela,5
10393,Agata Szeląg,27
10394,Aleksandra Szeląg,1
10395,Damian Szeląg,1
10396,Maciej Szelążek,4
10397,Jarosław Szelc,3
10398,Marcin Szelc,1
10399,Marcin Szelest,9
10400,Michał Szeleźniak,13
10401,Danuta Szeliga,209
10402,Marcin Szeliga,0
10403,Michał Szelka,0
10404,Kamil Szemik,6
10405,Wojciech Szemik,1
10406,Tomasz Szepieniec,117
10407,Agnieszka Szeptalin,4
10408,Paweł Szeptyński,10
10409,Justyna Szerement,30
10410,Alan Szeremeta,1
10411,Anna Szeremeta,1
10412,Józef Szerłomski,25
10413,Krzysztof Szerszeń,1
10414,Barbara Szeszko,1
10415,Dariusz Szeszko,1
10416,Justyna Szewczuk,1
10417,Andrzej Szewczyk,17
10418,Bartosz Szewczyk,1
10419,Ewa Szewczyk,5
10420,Jacek Szewczyk,40
10421,Jakub Szewczyk,4
10422,Józef Szewczyk,1
10423,Kamil Szewczyk,1
10424,Karolina Szewczyk,2
10425,Michał Szewczyk,2
10426,Piotr K. Szewczyk,68
10427,Anna Szewczyk-Świątek,12
10428,Witold Szewczyk,6
10429,Dariusz Szklarczyk,0
10430,Tadeusz Szklarczyk,50
10431,Monika Szklarska-Łukasik,13
10432,Ludger Szklarski,4
10433,Zbigniew Szklarski,5
10434,Zbigniew Szklarz,45
10435,Rafał Szkoda,2
10436,Kamil Szkoła,1
10437,Piotr Szkotak,1
10438,Aleksandra Szkudlarek,0
10439,Jacek Szkutnik,3
10440,Zbigniew Szkutnik,44
10441,Marek Szlachetka,3
10442,Adam Szlachta,2
10443,Anna Szlachta,2
10444,Daniel Szlachta,1
10445,Monika Szlachta,21
10446,Ewa Szlachtowska,9
10447,Andrzej Szlachtowski,1
10448,Monika Szlaga,1
10449,Bartłomiej Szlapa,1
10450,Sandra Szłapa,1
10451,Sylwia Szlapińska,5
10452,Anna Szlązak,2
10453,Iwona Szlązak,2
10454,Jan Szlązak,68
10455,Nikodem Szlązak,464
10456,Artur Szlęk,1
10457,Joanna Szlendak,3
10458,Agnieszka Szlęzak,1
10459,Jakub Szlęzak,3
10460,Andrzej Szloch,1
10461,Izabella Szlósarczyk,1
10462,Krzysztof Szlósarczyk,2
10463,Marcin Szlosek,8
10464,Anna Szmajda,1
10465,Maria Szmeja,39
10466,Tomasz Bartłomiej Szmuc,83
10467,Wojciech Szmuc,19
10468,Andrzej Szmuk,2
10469,Janusz Szmyd,285
10470,Wojciech Szmyd,1
10471,Wojciech Szmyt,5
10472,Jakub Sznajder,2
10473,Hubert Szolc,12
10474,Paulina Szołdra,20
10475,Stanisław Szombara,77
10476,Szymon Szomiński,19
10477,Karolina Szopa,2
10478,Krystian Szopa,33
10479,Magda Szopa,2
10480,Bogusław Szostak,1
10481,Janusz Szostak,35
10482,Ludwik Szostak,6
10483,Marta Szostak,4
10484,Radosław Szostak,1
10485,Sylwia Szostak,2
10486,Rafał Szostecki,2
10487,Grażyna Szostek,1
10488,Kamil Szostek,27
10489,Karol Szostek,4
10490,Roman Szostek,3
10491,Aleksandra Szot,1
10492,Grzegorz Szot,1
10493,Łukasz Szota,1
10494,Marcin Szota,3
10495,Szymon Szott,118
10496,Arkadiusz Szpakowski,2
10497,Bartłomiej Szpila,1
10498,Kamil Szpila,1
10499,Szymon Szpin,2
10500,Dominika Szponder,16
10501,Tadeusz Szponder,6
10502,Radosław Szpot,1
10503,Kamil Szpunar,1
10504,Magdalena Szpunar,85
10505,Robert Szpyra,1
10506,Waldemar Szpyra,123
10507,Marcin Szpyrka,0
10508,Karol Szpyt,1
10509,Paulina Szpyt,1
10510,Janusz Szpytko,442
10511,Marcin Szpytma,27
10512,Maciej Szram,3
10513,Katarzyna Szramowiat-Sala,94
10514,Adam Szreter,0
10515,Anna Szreter,5
10516,Kazimierz Stanisław Sztaba,50
10517,Łukasz Sztangret,63
10518,Mateusz Sztangret,5
10519,Karol Sztekler,138
10520,Kinga Sztuka,1
10521,Dorota Szuba,62
10522,Janusz Szuba,103
10523,Marek Szuba,1
10524,Monika Szuba,1
10525,Paula Szuba,4
10526,Tadeusz Szuba,19
10527,Mateusz Szubel,120
10528,Natalia Szubra,3
10529,Michał Szucki,82
10530,Wojciech Szudek,15
10531,Stanisław Szufa,8
10532,Dorota Szulc,4
10533,Paweł Szulc,1
10534,Aleksandra Szulc-Wrońska,29
10535,Adriana Szulecka,34
10536,Radosław Szuma,1
10537,Monika Szuman,4
10538,Magdalena Szumera,210
10539,Aleksandra Szumiec,1
10540,Andrzej Szumiński,22
10541,Kamil Szumiński,1
10542,Tomasz Szumlak,830
10543,Paweł Szumniak,15
10544,Filip Szura,13
10545,Marcin Szura,2
10546,Marcin Szurkowski,1
10547,Adam Szurlej,268
10548,Karol Szustakowski,1
10549,Marcin Szustalik,1
10550,Piotr Szuster,5
10551,Patryk Szuszczewicz,1
10552,Jakub Szut,0
10553,Michał Szuwarzyński,0
10554,Wojciech Szwabowski,3
10555,Grzegorz Szwachta,30
10556,Apolonia Szwaja,1
10557,Adam Szwajcowski,15
10558,Henryk Szwed,19
10559,Piotr Szwed,79
10560,Mariusz Szwedo,49
10561,Dionizy Szyba,7
10562,Marta Szyba,33
10563,B. Szybiński,2
10564,Marek Szybiński,4
10565,Andrzej Szybist,6
10566,Jan Feliks Szybka,72
10567,Jacek Szybowski,33
10568,Jakub Szybowski,1
10569,Elżbieta Szychowska-Krąpiec,107
10570,Zbigniew Szydełko,6
10571,Tadeusz Szydłak,57
10572,Aleksandra Szydło,1
10573,Sebastian Szydło,2
10574,Stanisław Szydło,68
10575,Tomasz Szydło,48
10576,Zbigniew Szydło,97
10577,Dominik Szydłowski,4
10578,Jakub Szydłowski,7
10579,Jakub Szyduczyński,0
10580,Eryk Szyfner,1
10581,Kamil Szyjkowski,0
10582,Karolina Szykuła,1
10583,Robert Szymacha,7
10584,Michał Szymakowski,2
10585,Maciej Szymanek,2
10586,Weronika Szymaniak,1
10587,Rafał Szymanowski,1
10588,Maria Szymańska-Czaja,10
10589,Żaneta Szymańska-Małysa,13
10590,Renata Szymańska,56
10591,Andrzej Szymański,68
10592,Artur Szymański,6
10593,Kamil Szymański,3
10594,Łukasz Szymański,60
10595,Rafał Szymański,2
10596,Wojciech Szymański,2
10597,Jakub Szymaszek,1
10598,Agnieszka Szymaszek-Wawryca,60
10599,Arkadiusz Szymczak,12
10600,Maria Szymczak,6
10601,Maria Szymczak,0
10602,Michał Szymczak,0
10603,Patryk Szymczak,14
10604,Marian Szymczakiewicz,5
10605,Magdalena Szymczyk,77
10606,Małgorzata Szymczyk,4
10607,Piotr Szymczyk,76
10608,Jakub Szymiczek,22
10609,Mateusz Szymiec,5
10610,Maciej Szymkat,42
10611,Patryk Szymkiewicz,8
10612,Adrianna Szymkowicz,2
10613,Mateusz Szymkowski,3
10614,Jarosław Szymla,1
10615,Tadeusz Szymocha,11
10616,Andrzej Szymonik,1
10617,Krzysztof Szymski,1
10618,Maciej Szymula,13
10619,Joanna Szyndler,35
10620,Robert Szyndler,27
10621,Michał Szyper,38
10622,Małgorzata Szypulska,12
10623,Norbert Szysiak,1
10624,Anna Szyszka,4
10625,Arkadiusz Szyszka,1
10626,Jan Szyszkiewicz,1
10627,Krzysztof Szyszkiewicz-Warzecha,42
10628,Michał Szywała,2
10629,Marta Tabińska-Dziarmagowska,2
10630,Hanna Tabiś,11
10631,Wojciech Tabiś,94
10632,Dorota Tabor,3
10633,Sebastian Tabor,1
10634,Zbisław Tabor,24
10635,Stefan Taczanowski,69
10636,Lesław Taczuk,2
10637,Elżbieta Tądel,1
10638,Maciej Tadel,1
10639,Ryszard Tadeusiewicz,4110
10640,Alina Tadla,6
10641,Asad Taimur,1
10642,Zbigniew Tajchman,16
10643,Antoni Tajduś,215
10644,Krzysztof Tajduś,9
10645,Matthew Efe Takerhi,3
10646,Wanda Takuska-Mróz,22
10647,Ewa Xenia Takuska-Węgrzyn,11
10648,Jolanta Talar,34
10649,Izabela Talar-Westenholz,5
10650,Dawid Taler,124
10651,Marek Talik,2
10652,Alicja Tama,13
10653,Marcin Tarabuła,1
10654,Mateusz Tarach,17
10655,Anna Tarasek,8
10656,Yuliia Tarasevych,16
10657,Jacek Tarasiuk,177
10658,Natalia Tarasiuk,1
10659,Beata Tarczydło,153
10660,Joanna Targońska,5
10661,Jan Targosz,114
10662,Robert Targosz,1
10663,Rafał Tarko,131
10664,Jan Tarkowski,7
10665,Antoni Tarnawczyk,1
10666,Artur Tarnawski,1
10667,Grzegorz Tarnawski,1
10668,Zbigniew Tarnawski,101
10669,Justyna Tarnowska,3
10670,Milena Tarnowska,3
10671,Jerzy Tarnowski,57
10672,Paweł Tarsa,1
10673,Edmund Tasak,146
10674,Ali Emre Tasli,2
10675,Agnieszka Tąta,46
10676,Tomasz Tatara,4
10677,Artur Tatarata,11
10678,Jakub Tatarczuch,3
10679,Jerzy Tatarczyk,1
10680,Robert Taube,2
10681,Magdalena Tazbir,1
10682,Mateusz Patryk Tchorek,1
10683,Adam Tchórz,7
10684,Sylwia Tchórzewska,5
10685,Jacek Tchórzewski,7
10686,Geovani Teca,4
10687,Grzegorz Tęcza,54
10688,Olga Tęcza,2
10689,Michał Teczke,12
10690,Wiktor Tekiela,1
10691,Mateusz Tekielak,10
10692,Przemysław Tekieli,1
10693,Ireneusz Telejko,21
10694,Tadeusz Telejko,109
10695,Wojciech Temel,1
10696,Mieszko Tenerowicz,5
10697,Monika Tenerowicz-Żaba,28
10698,Janusz Teneta,67
10699,Wojciech Teper,34
10700,Agnieszka Terczyńska-Madej,15
10701,Wiesław Tereszko,10
10702,Przemysław Terlecki,10
10703,Dušan Terpák,0
10704,Zbigniew Tertil,11
10705,Kamila Teter-Czeryna,1
10706,Tanmay Sanjay Thakur,6
10707,Hung Khuong The,5
10708,Aung Myo Thu,6
10709,Aleksander Tilkowski,1
10710,Małgorzata Timek,3
10711,Mieczysław Timler,15
10712,Marcin Tinc,2
10713,Katarzyna Tkacz-Śmiech,139
10714,Ewelina Tkaczewska,51
10715,Piotr Tkaczewski,2
10716,Wojciech Tkaczewski,1
10717,Kamil Tkaczyk,1
10718,Ilona Tlałka,1
10719,Edyta Tobiasiewicz,1
10720,Ewelina Tobiasz,2
10721,Maciej Tobiasz,1
10722,Kornel Tobiczyk,0
10723,Marek Tobin,26
10724,Bartosz Toboła,2
10725,Janusz Stefan Toboła,0
10726,Tomasz Toboła,100
10727,Anna Toczek,1
10728,Barbara Toczek,17
10729,Przemysław Toczek,18
10730,Jakub Tokaj,1
10731,Daniel Tokarczyk,20
10732,Jakub Tokarczyk,1
10733,Katarzyna Tokarczyk,1
10734,Paweł Tokarczyk,6
10735,Piotr Tokarczyk,2
10736,Regina Tokarczyk,59
10737,Wiktoria Tokarczyk,0
10738,Jowita Tokarska,1
10739,Mariusz Tokarski,16
10740,Mieszko Tokarski,6
10741,Mikołaj Tokarski,2
10742,Stanisław Tokarski,40
10743,Tomasz Tokarski,248
10744,Kinga Tokarz,2
10745,Paweł Tokarz,1
10746,Tadeusz Tokarz,7
10747,Waldemar Tokarz,72
10748,Paweł Tomach,55
10749,Barbara Tomaka,7
10750,Patrycja Tomal,3
10751,Małgorzata Tomanek,11
10752,Joanna Tomankiewicz,7
10753,Bartłomiej Tomasiak,4
10754,Jakub Tomasiak,1
10755,Dawid Tomasiewicz,1
10756,Kamil Tomasiewicz,1
10757,Bartłomiej Tomasik,2
10758,Natalia Tomasik,2
10759,Sylwia Tomasik,2
10760,Jolanta Tomaszek,2
10761,Zuzanna Tomaszek,0
10762,Grzegorz Tomaszewicz,3
10763,Barbara Tomaszewska,231
10764,Karol Tomaszewski,2
10765,Olaf Tomaszewski,1
10766,Karolina Tomaszkiewicz,5
10767,Adam Tomczak,2
10768,Kamil Tomczak,15
10769,Bartłomiej Tomczyk,2
10770,Bartosz Tomczyk,3
10771,Anna Tomczyk-Chmiel,21
10772,Kamil Tomczyk,1
10773,Paula Tomczyk,1
10774,Piotr Tomczyk,94
10775,Sylwia Tomecka-Suchoń,103
10776,Przemysław Tomecki,2
10777,Przemysław Tomecki,1
10778,Marcin Tomiczek,3
10779,Kamil Tomkiewicz,11
10780,Marcin Tomkiewicz,1
10781,Joanna Tomkowicz,6
10782,Michał Tomski,6
10783,Paulina Tomusiak,1
10784,Ireneusz Tomza,1
10785,Maciej Tondos,25
10786,Agnieszka Topa,1
10787,Paweł Topa,61
10788,Klaudia Topczewska,1
10789,Görkem Topkaya,1
10790,Justyna Topolska,45
10791,Karolina Topolska,2
10792,Łukasz Topolski,16
10793,Magdalena Topór-Mądry,1
10794,Barbara Tora,330
10795,Justyna Tora,1
10796,Paweł Torba,1
10797,Karolina Toś,1
10798,Agnieszka Tracz,1
10799,Elżbieta Tracz,2
10800,Katarzyna Tracz,1
10801,Weronika Tracz,1
10802,Zofia Traczewska-Białkowa,1
10803,Paulina Traczyk,1
10804,Zbigniew Traczyk,2
10805,Iwona Traczykiewicz,2
10806,Maria Trafas,22
10807,Maciej Trafny,2
10808,Magdalena M. Tragarz,1
10809,Katarzyna Trała,1
10810,Karolina Tran,4
10811,Linh Tran,2
10812,Jacek Traple,34
10813,Janusz Traple,1
10814,Lechosław Trębacz,35
10815,Marcin Trebunia,2
10816,Alicja Trela,0
10817,Dominika Trela,2
10818,Agnieszka Trela-Makowej,21
10819,Mariusz Trela,45
10820,Alicja Trela-Przybyło,3
10821,Jacek Treliński,10
10822,Anna Trelka,1
10823,Anna Trembecka,59
10824,Adam Stefan Trembecki,6
10825,Artur Trembułowicz,3
10826,Anita Trenczek-Zając,124
10827,Katarzyna Trojanowska,1
10828,Małgorzata Trojanowska,2
10829,Roman Trojanowski,50
10830,Anita Trojnar,1
10831,Aleksandra Trojszczak,2
10832,Aleksandra Trubas,2
10833,Bartłomiej Truczka,0
10834,Tien Quan Truong,4
10835,Lidia Natalia Trusilewicz,6
10836,Magdalena Trutkowska,2
10837,Anna Maria Tryba,31
10838,Dagmara Tryba,11
10839,Damian Trybała,1
10840,Barbara Trybalska,80
10841,Kazimierz Trybalski,58
10842,Wojciech Trybulec,1
10843,Jan Trynda,0
10844,Elżbieta Trynkiewicz,4
10845,Agnieszka Trzaska,5
10846,Alfred Trzaska,12
10847,Piotr Trzaska,3
10848,Piotr Trzaskoś,7
10849,Marlena Trzaskowska,3
10850,Beata Trzaskuś-Żak,67
10851,Izabela Trzcińska,37
10852,Łukasz Trzciński,25
10853,Maciej Trzciński,1
10854,Radosław Trzcionkowski,2
10855,Bartłomiej Trzebuniak,1
10856,Michał Trzeciak,2
10857,Izabela Trzeciecka,1
10858,Krzysztof Trzepla,4
10859,Bartłomiej Trzewiczek,2
10860,Mirosław Trznadel,1
10861,Natalia Trznadel,1
10862,Weronika Trzop,2
10863,Beata Trzpil-Jurgielewicz,8
10864,Mirosław Trzupek,28
10865,Ivan Tsyfra,15
10866,Tomasz Tuczyński,3
10867,Jan Tułowiecki,1
10868,Ganbold Tumen-Ulzii,2
10869,Marek Tumidajewicz,13
10870,Tadeusz Tumidajski,88
10871,Klaudia Tupek-Murowany,13
10872,Michał Turała,36
10873,Paweł Turcza,103
10874,Stanisław Turczyn,107
10875,Leszek Turczynowicz-Suszycki,173
10876,Piotr Turecki,1
10877,Anna Turek,3
10878,Katarzyna Turek,1
10879,Krzysztof Turek,13
10880,Krzysztof Turek,1
10881,Magdalena Turek,1
10882,Michał Turek,41
10883,Olga Turek,1
10884,Paulina Turek,7
10885,Paweł Turek,1
10886,Piotr Turek,11
10887,Wojciech Turek,87
10888,Jadwiga Turkiewicz,42
10889,Lesław Turkiewicz,2
10890,Michał Turkot,1
10891,Joanna Turlej,4
10892,Tymoteusz Turlej,47
10893,Wojciech Turlej,6
10894,Andrzej Turnau,61
10895,Sylwia Turniak-Kwarciak,2
10896,Kinga Turoń,11
10897,Barbara Turska,1
10898,Obid Tursunov,16
10899,Marcin Tusiewicz,3
10900,Norbert Tusiński,1
10901,Andrzej Tutaj,52
10902,Bartosz Tutro,1
10903,Lechosław Tuz,88
10904,Diana Twardak,5
10905,Michał Twardosz,26
10906,Agnieszka Twardowska,7
10907,Jan Twardowski,1
10908,Kazimierz Twardowski,87
10909,Mariusz Twardowski,19
10910,Mateusz Twardowski,4
10911,Tomasz Twardowski,28
10912,Maciej Twardy,17
10913,Anna Twaróg,38
10914,Mateusz Twaróg,2
10915,Michał Twaróg,0
10916,Rafał Twaróg,2
10917,Tomasz Twaróg,2
10918,Bartłomiej Tyczyński,2
10919,Andrzej Tyka,42
10920,Ryszard Tylek,28
10921,Wojciech Tylek,3
10922,Ewelina Tyliszczak-Halibożek,6
10923,Krystyna Tymińska-Zawora,9
10924,Maciej Tyniec,2
10925,Magdalena Tyniec,2
10926,Paweł Tyński,1
10927,Piotr Typiak,3
10928,Bartosz Tyrała,7
10929,Dorota Tyrała,32
10930,Edward Tyrała,52
10931,Radosław Tyrała,34
10932,Ewelina Tyran,1
10933,Magdalena Tyszer,46
10934,Andrzej Tytko,156
10935,Karolina Tytko,2
10936,Robert Uberman,2
10937,Ryszard Uberman,75
10938,Lidia Uchman,5
10939,Krzysztof Uchwat,2
10940,Syed Uddin,3
10941,Chinonso Uchenna Udoji,3
10942,Tadeusz Uhl,1105
10943,Anna Uhryńska,1
10944,Andrzej Uhryński,43
10945,Patrycja Ujma,1
10946,Małgorzata Ul,1
10947,Dominika Ulanowska,1
10948,Piotr Ułasiewicz,1
10949,Artur Ulaszek,23
10950,Alicja Uliasz-Bocheńczyk,36
10951,Barbara Uliasz-Misiak,70
10952,Piotr Uliasz,120
10953,Ireneusz Ulidowski,5
10954,Arkadiusz Uliński,1
10955,Maciej Uliński,28
10956,Małgorzata Ulmaniec,3
10957,Thanu Krishnan Neela Nagalekshmi Uma,0
10958,Ludwika Umańska,1
10959,Katarzyna Ungeheuer,12
10960,Agnieszka Uniwersał,22
10961,Daniel P. Ura,42
10962,Anna Urban,1
10963,Grzegorz Urban,7
10964,Grzegorz Urban,11
10965,Aleksandra Urbańczyk,7
10966,Michał Urbańczyk,7
10967,Jacek Urbanek,47
10968,Roksana Urbaniak,7
10969,Marta Urbaniec,14
10970,Maciej Urbanik,3
10971,Jakub Urbański,1
10972,Kacper Urbański,1
10973,Kamil Urbański,4
10974,Krzysztof Urbański,26
10975,Stanisław Urbański,52
10976,Agnieszka Urbaś,2
10977,Patryk Urbaś,1
10978,Łukasz Uruski,24
10979,Ilona Uryga-Bugajska,1
10980,Szymon Uryga,1
10981,Magdalena Usarz,1
10982,Natalia Ushko,8
10983,Krzysztof Uszko,1
10984,Paulina Uszko,2
10985,Andrzej Uszok,3
10986,Jan Uthke,1
10987,Tomasz Uthke,1
10988,Arkadiusz Utrata,30
10989,Justyna Uznańska,1
10990,Andrzej Uznański,49
10991,Marek Valenta,41
10992,Hao Duong van,3
10993,Yuriy Varetskyy,42
10994,Perez Andres Alberto Vejar,2
10995,Sara Vieira,2
10996,Ajith Mohanavilasam Vijayan,1
10997,Stanislau Vinarski,1
10998,Vsevolod A. Vladimirov,62
10999,Elżbieta Vogt,93
11000,Iryna Voievodina,1
11001,Tetiana Volchok,1
11002,Yuriy Volkotrub,4
11003,Sakineh Vosoughi-Nia,1
11004,Tien Tung Vu,3
11005,Krzysztof Wacek,2
11006,Jakub Wach,6
11007,Paulina Wach-Jankowska,6
11008,Mateusz Wach,1
11009,Anna Wach-Michalik,3
11010,Robert Wach,1
11011,Marcin Wachacki,1
11012,Tadeusz Wąchalewski,8
11013,Przemysław Wachniew,131
11014,Jerzy Wąchol,147
11015,Anna Wachowicz-Pyzik,59
11016,Piotr Wachulec,5
11017,Dorota Wacławczyk,1
11018,Sara Wacławiec,1
11019,Józef Wacławik,66
11020,Łukasz Wacławik,59
11021,Justyna Wacławowicz,1
11022,Irena Wacławska,139
11023,Jan Wacławski,4
11024,Michał Wacławski,8
11025,Konrad Wadas,1
11026,Konrad Wadas,1
11027,Marcin Wądołowski,1
11028,Magdalena Wadowiec,4
11029,Agata Wadowska,1
11030,Mariusz Wądrzyk,70
11031,Aleksandra Wagner,94
11032,Marian Wagner,49
11033,Michał Wągrowski,77
11034,Mustapha Wahman,4
11035,Wiktoria Waja,1
11036,Aleksandra Anna Wajda,67
11037,Andrzej Wajda,7
11038,Kamil Wajda,1
11039,Klaudia Wajda,3
11040,Krzysztof Wajda,172
11041,Łukasz Wajda,3
11042,Wojciech Wajda,13
11043,Anna Wajler,3
11044,Cezary Wajler,14
11045,Wiesław Wajs,105
11046,Paweł Wajss,27
11047,Marcin Waksmundzki,3
11048,Kamil Wal,1
11049,Adam Wala,5
11050,Kinga Wala,1
11051,Konrad Wala,18
11052,Daniel Wałach,104
11053,Michał Waląg,4
11054,Adam Walanus,94
11055,Piotr Walas,1
11056,Edward Walasek,35
11057,Krzysztof Walasek,1
11058,Jan Walaszczyk,66
11059,Kinga Walaszek,1
11060,Kacper Wałasztyn,1
11061,Wojciech Walat,6
11062,Irmina Walawska,0
11063,Bartłomiej Walczak,0
11064,Joanna Walczak,3
11065,Kamila Walczak,1
11066,Katarzyna Walczak,53
11067,Katarzyna Walczak,37
11068,Maciej Walczak,0
11069,Zofia Walczak,1
11070,Gabriela Walczyk,1
11071,Kinga Walczyk,1
11072,Przemysław Walczyk,1
11073,Tadeusz Walec,7
11074,Mateusz Wałęka,6
11075,Michał Walencik,1
11076,Maciej Walicki,2
11077,Anna Waliczek,8
11078,Ewa Waliczek,25
11079,Marta Waliczek,51
11080,Jan Waligórski,0
11081,Monika Walkowicz,154
11082,Anna Walocha,2
11083,Radosław Waloski,8
11084,Michał Walter,2
11085,Edyta Waluś,9
11086,Bartłomiej Wanat,1
11087,Dominika Wanat,4
11088,Iwona Wanat,4
11089,Magdalena Wanat,4
11090,Magdalena Wanat-Milaniak,20
11091,Jan Wańczyk,1
11092,Krzysztof Wańczyk,3
11093,Paweł Wandycz,43
11094,Paweł Wandzel,2
11095,Łukasz Wandzich,1
11096,Aleksandra Wandzilak,21
11097,Tianfang Wang,1
11098,Agnieszka Wantuch,44
11099,Edward Wantuch,24
11100,Zbigniew Waradzyn,76
11101,Maciej Warcaba,12
11102,Andrzej Warchał,2
11103,Wiktor Warchałowski,1
11104,Artur Warchoł,3
11105,Kamil Warchoł,1
11106,Marcin Warchoł,1
11107,Patryk Warchoł,2
11108,Anna Warda,1
11109,Marta Wardas-Lasoń,110
11110,Bartosz Waresiak,1
11111,Paweł Wargacki,1
11112,Katarzyna Warias,1
11113,Karina Warmuz,34
11114,Katarzyna Warmuz,1
11115,Sabina Warmuz,8
11116,Anna Warowny,1
11117,Jakub Warszawski,1
11118,Magdalena Warszewska,4
11119,Martyna Warszewska,3
11120,Marian Warszyński,24
11121,Joanna Wartak,23
11122,Karolina Wartak,2
11123,Agnieszka Waryś,1
11124,Aleksandra Warzecha,1
11125,Joanna Warzecha,1
11126,Mariusz Warzecha,19
11127,Michał Warzecha,24
11128,Piotr Warzecha,36
11129,Marek Warzeszka,2
11130,Paulina Warzybok,1
11131,Jarosław Wąs,147
11132,Tomasz Wąs,2
11133,Mateusz Wąsala,12
11134,Krzysztof Wasieczko,1
11135,Anna Wasieczko-Zając,3
11136,Anna Wasiela,1
11137,Anna Wasiewicz-Porębska,31
11138,Anna Wąsik,1
11139,Anna Monika Wąsik,39
11140,Magdalena Wąsik,4
11141,Mateusz Wąsik,6
11142,Monika Wasilewska-Błaszczyk,96
11143,Marta Wasilewska-Radwańska,163
11144,Gordon Wasilewski,1
11145,Michał Wasilewski,7
11146,Stanisław Wasilewski,65
11147,Anna Wasilkowska,11
11148,Anna Waśkowska,269
11149,Justyna Waśniowska,6
11150,Marta Waśniowska,7
11151,Dagmara Waśniowska-Rataj,7
